Nº de serie,Tipo,Clasificación,Tipo de ubicación,Descripción,Tipo de ubicación,Lugar asociado,Ubicación: Calle,Ubicación: Altura,Ubicación: Letra,Ubicación: Bis,Ubicación: Intersección,Ubicación: Coordenada X,Ubicación: Coordenada Y,Responsable,Dirección,Secretaría,Estado,ID,Fecha alta,Fecha baja,Archivo imagen,
056000,Lámpara,Mercurio Halogenado - 150,En Columna - En Calle,CARAC:00,En Columna - En Calle,,HERRERA DR NICOLAS,560,,,,5435413.98354167,6360645.27354167,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155714,09-10-2019,,,
054358,Lámpara,Mercurio Halogenado - 150,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PUCCIO JOSE N,543,,,,5435413.75142857,6360717.27,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155713,09-10-2019,,,
124515,Lámpara,Led - 33,En Columna - En Calle,CARAC:15,En Columna - En Calle,,RONDEAU GRAL. JOSE,1245,,,,5435413.4544898,6359879.90795918,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155712,09-10-2019,,,
124514,Lámpara,Led - 33,En Columna - En Calle,CARAC:14,En Columna - En Calle,,RONDEAU GRAL. JOSE,1245,,,,5435413.4544898,6359879.90795918,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155711,09-10-2019,,,
068000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PARERA BLAS,680,,,,5435411.869375,6360116.839375,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155710,09-10-2019,,,
064000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,VILA DR. LUIS A,640,,,,5435411.63,6360324.28708333,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155708,09-10-2019,,,
035500,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,ALVAREZ CABO PPAL. OSCAR,355,,,,5435411.52387755,6359015.81244898,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155707,09-10-2019,,,
028100,Lámpara,Led - 20,En Columna - En Calle,CARAC:00,En Columna - En Calle,,FIERRO MARTIN,281,,,,5435409.79102041,6362704.93367347,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155705,09-10-2019,,,
086102,Lámpara,Led - 33,En Columna - En Calle,CARAC:02,En Columna - En Calle,,SABIN ALBERT,861,,Bis,,5435409.4891578,6358139.38672781,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155704,09-10-2019,,,
211000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PAZ JOSE C,2110,,,,5435409.475,6360904.79,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155703,09-10-2019,,,
177100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,AGRELO DR. PEDRO JOSE,1771,,,,5435408.52571429,6360506.19285714,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155701,09-10-2019,,,
195000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,JUNIN,1950,,,,5435408.215,6357105.665,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155700,09-10-2019,,,
062100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,CASTAGNINO JUAN B,621,,,,5435405.7644898,6360429.0744898,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155696,09-10-2019,,,
126515,Lámpara,Led - 33,En Columna - En Calle,CARAC:15,En Columna - En Calle,,RONDEAU GRAL. JOSE,1265,,,,5435405.75653061,6359909.11612245,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155695,09-10-2019,,,
126514,Lámpara,Led - 33,En Columna - En Calle,CARAC:14,En Columna - En Calle,,RONDEAU GRAL. JOSE,1265,,,,5435405.75653061,6359909.11612245,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155694,09-10-2019,,,
136213,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,RONDEAU GRAL. JOSE,1362,,,,5435404.65625,6360057.77875,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155693,09-10-2019,,,
136212,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,RONDEAU GRAL. JOSE,1362,,,,5435404.65625,6360057.77875,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155692,09-10-2019,,,
179100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,AGRELO DR. PEDRO JOSE,1791,,,,5435403.09306122,6360526.54795918,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155690,09-10-2019,,,
101016,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:16,En Columna - En Calle,,SABIN ALBERT,1010,,Bis,,5435402.38434783,6358284.37130435,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155688,09-10-2019,,,
189858,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:58,En Columna - En Calle,,FRANCO,1898,,,,5435402.36,6357593.58,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155687,09-10-2019,,,
214000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PAZ JOSE C,2140,,,,5435401.20625,6360936.215,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155686,09-10-2019,,,
180700,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,AGRELO DR. PEDRO JOSE,1807,,,,5435399.28591837,6360540.78306123,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155685,09-10-2019,,,
084000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SORRENTO,840,,,,5435398.97729167,6359301.856875,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155683,09-10-2019,,,
088102,Lámpara,Led - 33,En Columna - En Calle,CARAC:02,En Columna - En Calle,,SABIN ALBERT,881,,Bis,,5435398.55802212,6358155.89371317,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155682,09-10-2019,,,
055858,Lámpara,Mercurio Halogenado - 150,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PUCCIO JOSE N,558,,,,5435398.25666667,6360713.11,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155680,09-10-2019,,,
128515,Lámpara,Led - 33,En Columna - En Calle,CARAC:15,En Columna - En Calle,,RONDEAU GRAL. JOSE,1285,,,,5435398.05857143,6359938.32428571,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155679,09-10-2019,,,
128514,Lámpara,Led - 33,En Columna - En Calle,CARAC:14,En Columna - En Calle,,RONDEAU GRAL. JOSE,1285,,,,5435398.05857143,6359938.32428571,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155678,09-10-2019,,,
084100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SORRENTO,841,,,,5435397.65959184,6359301.80102041,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155677,09-10-2019,,,
041100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,GODOY CRUZ TOMAS,411,,,,5435397.35265306,6361314.25612245,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155676,09-10-2019,,,
193096,Lámpara,Sodio - 150,En Columna - En Camino Lateral,CARAC:96,En Columna - En Camino Lateral,,PASO JUAN JOSE,1930,,,,5435397.24291667,6357927.20708333,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155675,09-10-2019,,,
138213,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,RONDEAU GRAL. JOSE,1382,,,,5435396.79166667,6360087.50166667,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155674,09-10-2019,,,
138212,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,RONDEAU GRAL. JOSE,1382,,,,5435396.79166667,6360087.50166667,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155673,09-10-2019,,,
102259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1022,,Bis,,5435396.66086957,6358297.01826087,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155672,09-10-2019,,,
102259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1022,,Bis,,5435396.66086957,6358297.01826087,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155671,09-10-2019,,,
102259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1022,,Bis,,5435396.66086957,6358297.01826087,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155670,09-10-2019,,,
102259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1022,,Bis,,5435396.66086957,6358297.01826087,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155669,09-10-2019,,,
056000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PUCCIO JOSE N,560,,,,5435396.17083333,6360712.55,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155668,09-10-2019,,,
216000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PAZ JOSE C,2160,,,,5435395.69375,6360957.165,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155667,09-10-2019,,,
056100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PUCCIO JOSE N,561,,,,5435395.36204082,6360712.33285714,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155665,09-10-2019,,,
049000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PERDRIEL MARIANO,490,,,,5435393.54833333,6360999.18833333,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155660,09-10-2019,,,
056358,Lámpara,Mercurio Halogenado - 150,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PUCCIO JOSE N,563,,,,5435393.31877551,6360711.78428572,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155659,09-10-2019,,,
058000,Lámpara,Mercurio Halogenado - 150,En Columna - En Calle,CARAC:00,En Columna - En Calle,,HERRERA DR NICOLAS,580,,,,5435393.060625,6360639.450625,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155658,09-10-2019,,,
103016,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:16,En Columna - En Calle,,SABIN ALBERT,1030,,Bis,,5435392.84521739,6358305.44956522,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155657,09-10-2019,,,
183100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,AGRELO DR. PEDRO JOSE,1831,,,,5435392.74959184,6360565.15530612,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155656,09-10-2019,,,
130700,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,RONDEAU GRAL. JOSE,1307,,,,5435390.56045455,6359966.77386364,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155654,09-10-2019,,,
039000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PUNTA LARA,390,,,,5435389.69833333,6361645.04416667,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155652,09-10-2019,,,
031500,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,ALVAREZ CABO PPAL. OSCAR,315,,,,5435389.37285714,6358986.03285714,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155651,09-10-2019,,,
066000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,VILA DR. LUIS A,660,,,,5435389.33,6360318.43291667,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155650,09-10-2019,,,
141213,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,RONDEAU GRAL. JOSE,1412,,,,5435387.81770833,6360121.47270833,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155649,09-10-2019,,,
141212,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,RONDEAU GRAL. JOSE,1412,,,,5435387.81770833,6360121.47270833,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155648,09-10-2019,,,
219000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PAZ JOSE C,2190,,,,5435387.425,6360988.59,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155646,09-10-2019,,,
104259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1042,,Bis,,5435387.12173913,6358318.09652174,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155645,09-10-2019,,,
104259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1042,,Bis,,5435387.12173913,6358318.09652174,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155644,09-10-2019,,,
104259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1042,,Bis,,5435387.12173913,6358318.09652174,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155643,09-10-2019,,,
104259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1042,,Bis,,5435387.12173913,6358318.09652174,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155642,09-10-2019,,,
185300,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,AGRELO DR. PEDRO JOSE,1853,,,,5435386.75795918,6360587.49653061,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155640,09-10-2019,,,
090546,Lámpara,Led - 33,En Columna - En Calle,CARAC:46,En Columna - En Calle,,SABIN ALBERT,905,,Bis,,5435385.94050505,6358174.87409698,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155639,09-10-2019,,,
105016,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:16,En Columna - En Calle,,SABIN ALBERT,1050,,Bis,,5435384.26,6358324.42,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155635,09-10-2019,,,
064100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,CASTAGNINO JUAN B,641,,,,5435383.98897959,6360423.19897959,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155634,09-10-2019,,,
143015,Lámpara,Led - 33,En Columna - En Calle,CARAC:15,En Columna - En Calle,,RONDEAU GRAL. JOSE,1430,,,,5435382.98958333,6360139.81958333,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155632,09-10-2019,,,
143014,Lámpara,Led - 33,En Columna - En Calle,CARAC:14,En Columna - En Calle,,RONDEAU GRAL. JOSE,1430,,,,5435382.98958333,6360139.81958333,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155631,09-10-2019,,,
132915,Lámpara,Led - 33,En Columna - En Calle,CARAC:15,En Columna - En Calle,,RONDEAU GRAL. JOSE,1329,,,,5435382.82545455,6359996.12136364,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155630,09-10-2019,,,
132914,Lámpara,Led - 33,En Columna - En Calle,CARAC:14,En Columna - En Calle,,RONDEAU GRAL. JOSE,1329,,,,5435382.82545455,6359996.12136364,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155629,09-10-2019,,,
197000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,JUNIN,1970,,,,5435382.25458333,6357104.64208333,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155626,09-10-2019,,,
107016,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:16,En Columna - En Calle,,SABIN ALBERT,1070,,Bis,,5435378.35583333,6358353.98666667,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155621,09-10-2019,,,
057900,Lámpara,Mercurio Halogenado - 150,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PUCCIO JOSE N,579,,,,5435376.97265306,6360707.39571429,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155620,09-10-2019,,,
051000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PERDRIEL MARIANO,510,,,,5435376.91333333,6360994.82416667,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155619,09-10-2019,,,
086000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SORRENTO,860,,,,5435376.71270833,6359300.913125,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155618,09-10-2019,,,
145413,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,RONDEAU GRAL. JOSE,1454,,,,5435376.55208333,6360164.28208333,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155616,09-10-2019,,,
145412,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,RONDEAU GRAL. JOSE,1454,,,,5435376.55208333,6360164.28208333,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155615,09-10-2019,,,
189100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,AGRELO DR. PEDRO JOSE,1891,,,,5435376.40877551,6360626.08591837,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155614,09-10-2019,,,
086100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SORRENTO,861,,,,5435375.84938776,6359300.87653061,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155613,09-10-2019,,,
058000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PUCCIO JOSE N,580,,,,5435375.3125,6360706.95,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155612,09-10-2019,,,
058158,Lámpara,Mercurio Halogenado - 150,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PUCCIO JOSE N,581,,,,5435374.92938776,6360706.84714286,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155611,09-10-2019,,,
058100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PUCCIO JOSE N,581,,,,5435374.92938776,6360706.84714286,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155610,09-10-2019,,,
092102,Lámpara,Led - 33,En Columna - En Calle,CARAC:02,En Columna - En Calle,,SABIN ALBERT,921,,Bis,,5435374.82252527,6358191.37048489,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155609,09-10-2019,,,
135315,Lámpara,Led - 33,En Columna - En Calle,CARAC:15,En Columna - En Calle,,RONDEAU GRAL. JOSE,1353,,,,5435374.38727273,6360028.13681818,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155608,09-10-2019,,,
135314,Lámpara,Led - 33,En Columna - En Calle,CARAC:14,En Columna - En Calle,,RONDEAU GRAL. JOSE,1353,,,,5435374.38727273,6360028.13681818,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155607,09-10-2019,,,
058200,Lámpara,Mercurio Halogenado - 150,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PUCCIO JOSE N,582,,,,5435373.22666667,6360706.39,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155606,09-10-2019,,,
109016,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:16,En Columna - En Calle,,SABIN ALBERT,1090,,Bis,,5435372.45166667,6358383.55333333,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155604,09-10-2019,,,
041000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PUNTA LARA,410,,,,5435372.0975,6361643.98583333,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155603,09-10-2019,,,
109259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1092,,Bis,,5435371.86125,6358386.51,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155601,09-10-2019,,,
109259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1092,,Bis,,5435371.86125,6358386.51,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155600,09-10-2019,,,
109259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1092,,Bis,,5435371.86125,6358386.51,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155599,09-10-2019,,,
109259,Lámpara,Led - 33,En Columna - En Calle,CARAC:59,En Columna - En Calle,,SABIN ALBERT,1092,,Bis,,5435371.86125,6358386.51,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155598,09-10-2019,,,
195096,Lámpara,Sodio - 150,En Columna - En Camino Lateral,CARAC:96,En Columna - En Camino Lateral,,PASO JUAN JOSE,1950,,,,5435370.995,6357926.055,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155597,09-10-2019,,,
191100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,AGRELO DR. PEDRO JOSE,1911,,,,5435370.93416667,6360646.82875,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155596,09-10-2019,,,
195058,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:58,En Columna - En Calle,,GORRITI JOSE IGNACIO,1950,,,,5435367.97142857,6357463.45285714,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155591,09-10-2019,,,
151600,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,RONDEAU GRAL. JOSE,1516,,,,5435367.83,6360227.99,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155590,09-10-2019,,,
192100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,AGRELO DR. PEDRO JOSE,1921,,,,5435367.63833333,6360659.4475,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155589,09-10-2019,,,
068000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,VILA DR. LUIS A,680,,,,5435367.03,6360312.57875,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155586,09-10-2019,,,
111002,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:02,En Columna - En Calle,,CORAZZI ALFONSO,1110,,Bis,,5435366.90783064,6358405.22102038,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155585,09-10-2019,,,
137515,Lámpara,Led - 33,En Columna - En Calle,CARAC:15,En Columna - En Calle,,RONDEAU GRAL. JOSE,1375,,,,5435366.65227273,6360057.48431818,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155584,09-10-2019,,,
137514,Lámpara,Led - 33,En Columna - En Calle,CARAC:14,En Columna - En Calle,,RONDEAU GRAL. JOSE,1375,,,,5435366.65227273,6360057.48431818,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155583,09-10-2019,,,
044100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,GODOY CRUZ TOMAS,441,,,,5435366.55061225,6361306.0244898,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155582,09-10-2019,,,
061000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,HERRERA DR NICOLAS,610,,,,5435365.37666667,6360631.92916667,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155581,09-10-2019,,,
149600,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,RONDEAU GRAL. JOSE,1496,,,,5435365.28645833,6360207.09145833,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155580,09-10-2019,,,
066100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,CASTAGNINO JUAN B,661,,,,5435362.21346939,6360417.32346939,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155576,09-10-2019,,,
194100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,AGRELO DR. PEDRO JOSE,1941,,,,5435361.04666667,6360684.685,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155573,09-10-2019,,,
032100,Lámpara,Led - 20,En Columna - En Calle,CARAC:00,En Columna - En Calle,,FIERRO MARTIN,321,,,,5435360.68333333,6362691.91416667,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155571,09-10-2019,,,
094102,Lámpara,Led - 33,En Columna - En Calle,CARAC:02,En Columna - En Calle,,SABIN ALBERT,941,,Bis,,5435360.65809188,6358211.80390901,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155570,09-10-2019,,,
113002,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:02,En Columna - En Calle,,CORAZZI ALFONSO,1130,,Bis,,5435359.14315385,6358429.88242206,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155568,09-10-2019,,,
155800,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,RONDEAU GRAL. JOSE,1558,,,,5435357.14048781,6360268.61731707,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155566,09-10-2019,,,
139700,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,RONDEAU GRAL. JOSE,1397,,,,5435356.7275,6360095.15,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155564,09-10-2019,,,
199000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,JUNIN,1990,,,,5435356.29416667,6357103.61916667,Alumbrado Zona 1,Alumbrado Público,Ambiente y Espacio Público,En Servicio,155563,09-10-2019,,,
