N.º Serie,Tipo,Material,Ubicacion,Carac,,Nombre Calle,Altura,Letra,Bis,,Coordenada X,Coordenada Y,Zona,,ID,Alta,Baja
70476,Columna,Acero,En Fonavi,CARAC 76,,CAUPOLICAN,758,,,,5439625342,6347957432,Alumbrado Zona 3,Dado de Baja,234475,17-02-2020,13-08-2026
70376,Columna,Acero,En Fonavi,CARAC 76,,CAUPOLICAN,740,,,,5439656934,6347970327,Alumbrado Zona 3,Dado de Baja,234474,17-02-2020,13-08-2026
70278,Columna,Acero,En Fonavi,CARAC 78,,BATLLE Y ORDOÑEZ JOSE,745,,,,5439671714,6348033053,Alumbrado Zona 3,Dado de Baja,234473,17-02-2020,13-08-2026
80375,Columna,Acero,En Fonavi,CARAC 75,,CARNOT NICOLAS SADI,6269,,,,5439427846,6347967342,Alumbrado Zona 3,Dado de Baja,234472,17-02-2020,13-08-2026
80177,Columna,Acero,En Fonavi,CARAC 77,,MELINCUE,6248,,,,5439468517,6347992.6,Alumbrado Zona 3,Dado de Baja,234471,17-02-2020,13-08-2026
70175,Columna,Acero,En Fonavi,CARAC 75,,LAPRIDA FRANCISCO NARCISO,6283,,,,5439586864,6347958406,Alumbrado Zona 3,Dado de Baja,234470,17-02-2020,13-08-2026
70178,Columna,Acero,En Fonavi,CARAC 78,,BATLLE Y ORDOÑEZ JOSE,733,,,,5439697223,6348029026,Alumbrado Zona 3,Dado de Baja,234469,17-02-2020,13-08-2026
70177,Columna,Acero,En Fonavi,CARAC 77,,BATLLE Y ORDOÑEZ JOSE,751,,,,5439663927,6348007544,Alumbrado Zona 3,Dado de Baja,234468,17-02-2020,13-08-2026
80379,Columna,Acero,En Fonavi,CARAC 79,,BATLLE Y ORDOÑEZ JOSE,829,,,,5439521939,6348022007,Alumbrado Zona 3,Dado de Baja,234467,17-02-2020,13-08-2026
80275,Columna,Acero,En Fonavi,CARAC 75,,CAUPOLICAN,872,,,,5439452869,6347942362,Alumbrado Zona 3,Dado de Baja,234465,17-02-2020,13-08-2026
80279,Columna,Acero,En Fonavi,CARAC 79,,LAPRIDA FRANCISCO NARCISO,6244,,,,5439536256,6347998468,Alumbrado Zona 3,Dado de Baja,234464,17-02-2020,13-08-2026
80278,Columna,Acero,En Fonavi,CARAC 78,,MELINCUE,6247,,,,5439510.21,6347995483,Alumbrado Zona 3,Dado de Baja,234463,17-02-2020,13-08-2026
80178,Columna,Acero,En Fonavi,CARAC 78,,CAUPOLICAN,828,,,,5439526064,6347970878,Alumbrado Zona 3,Dado de Baja,234462,17-02-2020,13-08-2026
80179,Columna,Acero,En Fonavi,CARAC 79,,LAPRIDA FRANCISCO NARCISO,6268,,,,5439552624,6347973658,Alumbrado Zona 3,Dado de Baja,234461,17-02-2020,13-08-2026
80176,Columna,Acero,En Fonavi,CARAC 76,,MELINCUE,6240,,,,5439450.81,6348000424,Alumbrado Zona 3,Dado de Baja,234460,17-02-2020,13-08-2026
70676,Columna,Acero,En Fonavi,CARAC 76,,BATLLE Y ORDOÑEZ JOSE,781,,,,5439605285,6348017.41,Alumbrado Zona 3,Dado de Baja,234459,17-02-2020,13-08-2026
70576,Columna,Acero,En Fonavi,CARAC 76,,CAUPOLICAN,766,,,,5439614497,6347985202,Alumbrado Zona 3,Dado de Baja,234458,17-02-2020,13-08-2026
70276,Columna,Acero,En Fonavi,CARAC 76,,CAUPOLICAN,742,,,,5439648353,6347988211,Alumbrado Zona 3,Dado de Baja,234457,17-02-2020,13-08-2026
70277,Columna,Acero,En Fonavi,CARAC 77,,COPAHUE,6222,,,,5439677353,6347983378,Alumbrado Zona 3,Dado de Baja,234456,17-02-2020,13-08-2026
70176,Columna,Acero,En Fonavi,CARAC 76,,BATLLE Y ORDOÑEZ JOSE,767,,,,5439633854,6348013.72,Alumbrado Zona 3,Dado de Baja,234455,17-02-2020,13-08-2026
450357,Columna,Acero,En Espacios Verdes,CARAC 57,,MOSCONI GENERAL,3969,,,,5435683163,6350799128,Alumbrado Zona 3,Dado de Baja,234324,11-02-2020,13-08-2026
450257,Columna,Acero,En Espacios Verdes,CARAC 57,,MOSCONI GENERAL,3937,,,,5435715958,6350797789,Alumbrado Zona 3,Dado de Baja,234323,11-02-2020,13-08-2026
260168,Columna,Acero,En Espacios Verdes,CARAC 68,,DE LUCA ESTEBAN,2687,,,,5437213475,6349483933,Alumbrado Zona 3,Dado de Baja,234321,11-02-2020,13-08-2026
260268,Columna,Acero,En Espacios Verdes,CARAC 68,,DE LUCA ESTEBAN,2673,,,,5437230636,6349485597,Alumbrado Zona 3,Dado de Baja,234318,11-02-2020,13-08-2026
270257,Columna,Acero,En Espacios Verdes,CARAC 57,,TABARES DR. CESAR R,5781,,,,5437232365,6348516109,Alumbrado Zona 3,Dado de Baja,234317,11-02-2020,13-08-2026
270157,Columna,Acero,En Espacios Verdes,CARAC 57,,CALLAO,5780,,,,5437252328,6348517123,Alumbrado Zona 3,Dado de Baja,234316,11-02-2020,13-08-2026
81767,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4588,,,,5435843462,6355781518,Alumbrado Zona 2,Dado de Baja,234310,11-02-2020,13-08-2026
81767,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4590,,,,5435839533,6355781926,Alumbrado Zona 2,Dado de Baja,234309,11-02-2020,13-08-2026
81667,Columna,Acero,En Espacios Verdes,CARAC 67,,ROSAS PASCUAL,885,,,,5435845403,6355789823,Alumbrado Zona 2,Dado de Baja,234308,11-02-2020,13-08-2026
81667,Columna,Acero,En Espacios Verdes,CARAC 67,,ROSAS PASCUAL,883,,,,5435845968,6355791618,Alumbrado Zona 2,Dado de Baja,234307,11-02-2020,13-08-2026
81567,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4578,,,,5435856.4,6355778697,Alumbrado Zona 2,Dado de Baja,234306,11-02-2020,13-08-2026
81567,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4584,,,,5435848197,6355780.43,Alumbrado Zona 2,Dado de Baja,234305,11-02-2020,13-08-2026
81467,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4580,,,,5435857743,6355790437,Alumbrado Zona 2,Dado de Baja,234304,11-02-2020,13-08-2026
81467,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4584,,,,5435848197,6355780.43,Alumbrado Zona 2,Dado de Baja,234303,11-02-2020,13-08-2026
81367,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4566,,,,5435876729,6355790541,Alumbrado Zona 2,Dado de Baja,234302,11-02-2020,13-08-2026
81367,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4572,,,,5435866751,6355792231,Alumbrado Zona 2,Dado de Baja,234301,11-02-2020,13-08-2026
81267,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4570,,,,5435868444,6355778725,Alumbrado Zona 2,Dado de Baja,234300,11-02-2020,13-08-2026
81267,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4576,,,,5435859422,6355781055,Alumbrado Zona 2,Dado de Baja,234299,11-02-2020,13-08-2026
81167,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4560,,,,5435883098,6355779364,Alumbrado Zona 2,Dado de Baja,234298,11-02-2020,13-08-2026
81167,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4568,,,,5435872567,6355781615,Alumbrado Zona 2,Dado de Baja,234297,11-02-2020,13-08-2026
81067,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4554,,,,5435893956,6355790.89,Alumbrado Zona 2,Dado de Baja,234296,11-02-2020,13-08-2026
81067,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4560,,,,5435885259,6355792751,Alumbrado Zona 2,Dado de Baja,234295,11-02-2020,13-08-2026
80967,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4552,,,,5435893433,6355779688,Alumbrado Zona 2,Dado de Baja,234294,11-02-2020,13-08-2026
80967,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4558,,,,5435885582,6355782214,Alumbrado Zona 2,Dado de Baja,234293,11-02-2020,13-08-2026
80867,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4542,,,,5435903768,6355780012,Alumbrado Zona 2,Dado de Baja,234292,11-02-2020,13-08-2026
80867,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4546,,,,5435898148,6355782649,Alumbrado Zona 2,Dado de Baja,234291,11-02-2020,13-08-2026
80767,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4544,,,,5435905404,6355791181,Alumbrado Zona 2,Dado de Baja,234290,11-02-2020,13-08-2026
80767,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4550,,,,5435897699,6355792941,Alumbrado Zona 2,Dado de Baja,234289,11-02-2020,13-08-2026
80667,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4536,,,,5435912942,6355780318,Alumbrado Zona 2,Dado de Baja,234288,11-02-2020,13-08-2026
80667,Columna,Acero,En Espacios Verdes,CARAC 67,,RIOJA,4536,,,,5435912862,6355779384,Alumbrado Zona 2,Dado de Baja,234287,11-02-2020,13-08-2026
330676,Columna,Acero,En Espacios Verdes,CARAC 76,,SALTA,3361,,,,5437584869,6356310703,Alumbrado Zona 2,Dado de Baja,234286,11-02-2020,13-08-2026
330675,Columna,Acero,En Espacios Verdes,CARAC 75,,IRIONDO GOBERNADOR SIMON,237,,,,5437568356,6356307049,Alumbrado Zona 2,Dado de Baja,234285,11-02-2020,13-08-2026
330576,Columna,Acero,En Espacios Verdes,CARAC 76,,SALTA,3359,,,,5437588175,6356317.8,Alumbrado Zona 2,Dado de Baja,234284,11-02-2020,13-08-2026
330575,Columna,Acero,En Espacios Verdes,CARAC 75,,IRIONDO GOBERNADOR SIMON,229,,,,5437569384,6356315422,Alumbrado Zona 2,Dado de Baja,234283,11-02-2020,13-08-2026
330476,Columna,Acero,En Espacios Verdes,CARAC 76,,SALTA,3355,,,,5437593607,6356321167,Alumbrado Zona 2,Dado de Baja,234282,11-02-2020,13-08-2026
330475,Columna,Acero,En Espacios Verdes,CARAC 75,,SALTA,3373,,,,5437569927,6356322953,Alumbrado Zona 2,Dado de Baja,234281,11-02-2020,13-08-2026
330376,Columna,Acero,En Espacios Verdes,CARAC 76,,SALTA,3351,,,,5437600451,6356324103,Alumbrado Zona 2,Dado de Baja,234280,11-02-2020,13-08-2026
330375,Columna,Acero,En Espacios Verdes,CARAC 75,,SALTA,3379,,,,5437564434,6356328393,Alumbrado Zona 2,Dado de Baja,234279,11-02-2020,13-08-2026
330276,Columna,Acero,En Espacios Verdes,CARAC 76,,SALTA,3345,,,,5437607564,6356326501,Alumbrado Zona 2,Dado de Baja,234278,11-02-2020,13-08-2026
330275,Columna,Acero,En Espacios Verdes,CARAC 75,,IRIONDO GOBERNADOR SIMON,219,,,,5437558887,6356333293,Alumbrado Zona 2,Dado de Baja,234277,11-02-2020,13-08-2026
330176,Columna,Acero,En Espacios Verdes,CARAC 76,,SALTA,3341,,,,5437613716,6356327831,Alumbrado Zona 2,Dado de Baja,234276,11-02-2020,13-08-2026
330175,Columna,Acero,En Espacios Verdes,CARAC 75,,IRIONDO GOBERNADOR SIMON,215,,,,5437553015,6356339064,Alumbrado Zona 2,Dado de Baja,234275,11-02-2020,13-08-2026
70267,Columna,Acero,En Espacios Verdes,CARAC 67,,PERON EVA,4190,,,,5436378898,6355805183,Alumbrado Zona 2,Dado de Baja,234249,11-02-2020,13-08-2026
660368,Columna,Acero,En Espacios Verdes,CARAC 68,,1878,3872,,,,5433565777,6351817631,Alumbrado Zona 2,Dado de Baja,234213,11-02-2020,13-08-2026
660268,Columna,Acero,En Espacios Verdes,CARAC 68,,1878,3844,,,,5433574724,6351869908,Alumbrado Zona 2,Dado de Baja,234212,11-02-2020,13-08-2026
660168,Columna,Acero,En Espacios Verdes,CARAC 68,,1878,3822,,,,5433573809,6351911178,Alumbrado Zona 2,Dado de Baja,234211,11-02-2020,13-08-2026
640168,Columna,Acero,En Espacios Verdes,CARAC 68,,JUAN PABLO II,4265,,,,5433612075,6351200459,Alumbrado Zona 2,Dado de Baja,234210,11-02-2020,13-08-2026
210468,Columna,Acero,En Espacios Verdes,CARAC 68,,1746,2029,,,,5432418.91,6354122235,Alumbrado Zona 2,Dado de Baja,234209,11-02-2020,13-08-2026
210368,Columna,Acero,En Espacios Verdes,CARAC 68,,1746,2073,,,,5432366887,6354066406,Alumbrado Zona 2,Dado de Baja,234208,11-02-2020,13-08-2026
210268,Columna,Acero,En Espacios Verdes,CARAC 68,,1746,2123,,,,5432310271,6354010975,Alumbrado Zona 2,Dado de Baja,234207,11-02-2020,13-08-2026
210168,Columna,Acero,En Espacios Verdes,CARAC 68,,1746,2167,,,,5432263964,6353965083,Alumbrado Zona 2,Dado de Baja,234206,11-02-2020,13-08-2026
450868,Columna,Acero,En Espacios Verdes,CARAC 68,,OCAMPO,4559,,,,5435466155,6353647206,Alumbrado Zona 2,Dado de Baja,234205,11-02-2020,13-08-2026
450768,Columna,Acero,En Espacios Verdes,CARAC 68,,PERON PTE. JUAN DOMINGO,4552,,,,5435446186,6353645115,Alumbrado Zona 2,Dado de Baja,234204,11-02-2020,13-08-2026
450668,Columna,Acero,En Espacios Verdes,CARAC 68,,PERON PTE. JUAN DOMINGO,4566,,,,5435425263,6353642672,Alumbrado Zona 2,Dado de Baja,234203,11-02-2020,13-08-2026
450568,Columna,Acero,En Espacios Verdes,CARAC 68,,PERON PTE. JUAN DOMINGO,4580,,,,5435405917,6353638657,Alumbrado Zona 2,Dado de Baja,234202,11-02-2020,13-08-2026
450468,Columna,Acero,En Espacios Verdes,CARAC 68,,PERON PTE. JUAN DOMINGO,4568,,,,5435421872,6353653223,Alumbrado Zona 2,Dado de Baja,234201,11-02-2020,13-08-2026
490867,Columna,Acero,En Espacios Verdes,CARAC 67,,PARANA,1379,,,,5435275378,6355193269,Alumbrado Zona 2,Dado de Baja,234180,11-02-2020,13-08-2026
490767,Columna,Acero,En Espacios Verdes,CARAC 67,,SUCRE ANTONIO JOSE DE,1358,,,,5435288944,6355210768,Alumbrado Zona 2,Dado de Baja,234179,11-02-2020,13-08-2026
490668,Columna,Acero,En Espacios Verdes,CARAC 68,,PARANA,1459,,,,5435269006,6355089114,Alumbrado Zona 2,Dado de Baja,234178,11-02-2020,13-08-2026
490667,Columna,Acero,En Espacios Verdes,CARAC 67,,PARANA,1361,,,,5435267201,6355215907,Alumbrado Zona 2,Dado de Baja,234177,11-02-2020,13-08-2026
490568,Columna,Acero,En Espacios Verdes,CARAC 68,,PARANA,1439,,,,5435271146,6355115254,Alumbrado Zona 2,Dado de Baja,234176,11-02-2020,13-08-2026
490567,Columna,Acero,En Espacios Verdes,CARAC 67,,SUCRE ANTONIO JOSE DE,1344,,,,5435283683,6355230204,Alumbrado Zona 2,Dado de Baja,234175,11-02-2020,13-08-2026
490467,Columna,Acero,En Espacios Verdes,CARAC 67,,PARANA,1339,,,,5435274543,6355244778,Alumbrado Zona 2,Dado de Baja,234173,11-02-2020,13-08-2026
490367,Columna,Acero,En Espacios Verdes,CARAC 67,,SUCRE ANTONIO JOSE DE,1322,,,,5435299463,6355254617,Alumbrado Zona 2,Dado de Baja,234171,11-02-2020,13-08-2026
490267,Columna,Acero,En Espacios Verdes,CARAC 67,,PARANA,1325,,,,5435265753,6355261927,Alumbrado Zona 2,Dado de Baja,234170,11-02-2020,13-08-2026
490167,Columna,Acero,En Espacios Verdes,CARAC 67,,TRES DE FEBRERO,4947,,,,5435284862,6355264633,Alumbrado Zona 2,Dado de Baja,234167,11-02-2020,13-08-2026
500167,Columna,Acero,En Espacios Verdes,CARAC 67,,DECRETADA,785,,,,5435236472,6356056169,Alumbrado Zona 2,Dado de Baja,234165,11-02-2020,13-08-2026
876,Columna,Acero,En Espacios Verdes,CARAC 76,,ILLIA PTE. ARTURO U.,1348,,,,5440214048,6355987372,Alumbrado Zona 2,Dado de Baja,234160,11-02-2020,13-08-2026
476,Columna,Acero,En Espacios Verdes,CARAC 76,,ILLIA PTE. ARTURO U.,1326,,,,5440240112,6355984881,Alumbrado Zona 2,Dado de Baja,234159,11-02-2020,13-08-2026
450468,Columna,Acero,En Espacios Verdes,CARAC 68,,VEINTISIETE DE FEBRERO,4560,,,,5435452751,6353569769,Alumbrado Zona 2,Dado de Baja,234157,11-02-2020,13-08-2026
450368,Columna,Acero,En Espacios Verdes,CARAC 68,,VEINTISIETE DE FEBRERO,4590,,,,5435425.46,6353572.28,Alumbrado Zona 2,Dado de Baja,234156,11-02-2020,13-08-2026
330368,Columna,Acero,En Espacios Verdes,CARAC 68,,PERON PTE. JUAN DOMINGO,3311,,,,5437131.62,6353842737,Alumbrado Zona 2,Dado de Baja,234155,11-02-2020,13-08-2026
330268,Columna,Acero,En Espacios Verdes,CARAC 68,,PERON PTE. JUAN DOMINGO,3339,,,,5437100915,6353839358,Alumbrado Zona 2,Dado de Baja,234154,11-02-2020,13-08-2026
320267,Columna,Acero,En Espacios Verdes,CARAC 67,,FUNES DEAN GREGORIO,7760,,,,5432227175,6352564481,Alumbrado Zona 2,Dado de Baja,234140,11-02-2020,13-08-2026
320167,Columna,Acero,En Espacios Verdes,CARAC 67,,COLOMBRES DR. GUILLERMO,3264,,,,5432225741,6352587334,Alumbrado Zona 2,Dado de Baja,234139,11-02-2020,13-08-2026
969,Columna,Acero,En Espacios Verdes,CARAC 69,,RIOBAMBA,104,,Bis,,5441506619,6352862204,Alumbrado Zona 2,Dado de Baja,234126,11-02-2020,13-08-2026
469,Columna,Acero,En Espacios Verdes,CARAC 69,,ESMERALDA,2116,,,,5441531889,6352918.99,Alumbrado Zona 2,Dado de Baja,234125,11-02-2020,13-08-2026
330168,Columna,Acero,En Espacios Verdes,CARAC 68,,PERON PTE. JUAN DOMINGO,3371,,,,5437066143,6353836407,Alumbrado Zona 2,Dado de Baja,234119,11-02-2020,13-08-2026
1369,Columna,Acero,En Espacios Verdes,CARAC 69,,RIOBAMBA,108,,Bis,,5441510.02,6352828597,Alumbrado Zona 2,Dado de Baja,234118,11-02-2020,13-08-2026
669,Columna,Acero,En Espacios Verdes,CARAC 69,,ESMERALDA,2126,,,,5441532329,6352904834,Alumbrado Zona 2,Dado de Baja,234116,11-02-2020,13-08-2026
776,Columna,Acero,En Espacios Verdes,CARAC 76,,ILLIA PTE. ARTURO U.,1346,,,,5440217957,6355988.72,Alumbrado Zona 2,Dado de Baja,234115,11-02-2020,13-08-2026
276,Columna,Acero,En Espacios Verdes,CARAC 76,,ILLIA PTE. ARTURO U.,1354,,,,5440208961,6355990.88,Alumbrado Zona 2,Dado de Baja,234114,11-02-2020,13-08-2026
176,Columna,Acero,En Espacios Verdes,CARAC 76,,ILLIA PTE. ARTURO U.,1360,,,,5440201243,6355991334,Alumbrado Zona 2,Dado de Baja,234113,11-02-2020,13-08-2026
277,Columna,Acero,En Espacios Verdes,CARAC 77,,ILLIA PTE. ARTURO U.,1368,,,,5440190895,6355993026,Alumbrado Zona 2,Dado de Baja,234111,11-02-2020,13-08-2026
540768,Columna,Acero,En Espacios Verdes,CARAC 68,,SANGUINETTI,5438,,,,5434836258,6352152605,Alumbrado Zona 2,Dado de Baja,234107,11-02-2020,13-08-2026
540668,Columna,Acero,En Espacios Verdes,CARAC 68,,SANGUINETTI,5386,,,,5434892.06,6352168679,Alumbrado Zona 2,Dado de Baja,234106,11-02-2020,13-08-2026
540468,Columna,Acero,En Espacios Verdes,CARAC 68,,SEGUI JUAN FRANCISCO,5391,,,,5434891643,6352198755,Alumbrado Zona 2,Dado de Baja,234105,11-02-2020,13-08-2026
540268,Columna,Acero,En Espacios Verdes,CARAC 68,,SEGUI JUAN FRANCISCO,5391,,,,5434890147,6352226094,Alumbrado Zona 2,Dado de Baja,234104,11-02-2020,13-08-2026
340268,Columna,Acero,En Espacios Verdes,CARAC 68,,URUGUAY REPUBLICA ORIENTAL,5013,,,,5435275863,6352539103,Alumbrado Zona 2,Dado de Baja,234103,11-02-2020,13-08-2026
340168,Columna,Acero,En Espacios Verdes,CARAC 68,,URUGUAY REPUBLICA ORIENTAL,5047,,,,5435263361,6352541506,Alumbrado Zona 2,Dado de Baja,234102,11-02-2020,13-08-2026
610168,Columna,Acero,En Espacios Verdes,CARAC 68,,1852,3815,,,,5434134.48,6351941.9,Alumbrado Zona 2,Dado de Baja,234099,11-02-2020,13-08-2026
570167,Columna,Acero,En Espacios Verdes,CARAC 67,,ROUILLON ALFREDO,2077,,,,5434410475,6354238002,Alumbrado Zona 2,Dado de Baja,234094,11-02-2020,13-08-2026
320268,Columna,Acero,En Espacios Verdes,CARAC 68,,VERA MUJICA FRANCISCO,2429,,,,5437218486,6353395072,Alumbrado Zona 2,Dado de Baja,234093,11-02-2020,13-08-2026
320168,Columna,Acero,En Espacios Verdes,CARAC 68,,VIAMONTE JUAN JOSE,3187,,,,5437221277,6353413.92,Alumbrado Zona 2,Dado de Baja,234092,11-02-2020,13-08-2026
540468,Columna,Acero,En Espacios Verdes,CARAC 68,,COMANDOS 602,4038,,,,5434838391,6351668451,Alumbrado Zona 2,Dado de Baja,233985,11-02-2020,13-08-2026
540368,Columna,Acero,En Espacios Verdes,CARAC 68,,CASAL JOAQUINA DE,4047,,,,5434814578,6351666979,Alumbrado Zona 2,Dado de Baja,233984,11-02-2020,13-08-2026
540268,Columna,Acero,En Espacios Verdes,CARAC 68,,RIVA FRANCISCO,5469,,,,5434837495,6351694972,Alumbrado Zona 2,Dado de Baja,233983,11-02-2020,13-08-2026
540168,Columna,Acero,En Espacios Verdes,CARAC 68,,CASAL JOAQUINA DE,4023,,,,5434815467,6351693535,Alumbrado Zona 2,Dado de Baja,233982,11-02-2020,13-08-2026
500367,Columna,Acero,En Espacios Verdes,CARAC 67,,PERON EVA,5036,,,,5435275842,6356046286,Alumbrado Zona 2,Dado de Baja,233976,11-02-2020,13-08-2026
150179,Columna,Acero,En Espacios Verdes,CARAC 79,,SCHIFFNER EMILIO,1486,,,,5440071124,6356139907,Alumbrado Zona 2,Dado de Baja,233967,11-02-2020,13-08-2026
141878,Columna,Acero,En Espacios Verdes,CARAC 78,,SCHIFFNER EMILIO,1476,,,,5440086093,6356131581,Alumbrado Zona 2,Dado de Baja,233966,11-02-2020,13-08-2026
141578,Columna,Acero,En Espacios Verdes,CARAC 78,,SCHIFFNER EMILIO,1464,,,,5440106173,6356118656,Alumbrado Zona 2,Dado de Baja,233965,11-02-2020,13-08-2026
141378,Columna,Acero,En Espacios Verdes,CARAC 78,,SCHIFFNER EMILIO,1450,,,,5440127952,6356104636,Alumbrado Zona 2,Dado de Baja,233964,11-02-2020,13-08-2026
141078,Columna,Acero,En Espacios Verdes,CARAC 78,,SCHIFFNER EMILIO,1440,,,,5440143.47,6356092989,Alumbrado Zona 2,Dado de Baja,233963,11-02-2020,13-08-2026
140778,Columna,Acero,En Espacios Verdes,CARAC 78,,SCHIFFNER EMILIO,1428,,,,5440162186,6356079.43,Alumbrado Zona 2,Dado de Baja,233962,11-02-2020,13-08-2026
140378,Columna,Acero,En Espacios Verdes,CARAC 78,,SCHIFFNER EMILIO,1418,,,,5440177734,6356066474,Alumbrado Zona 2,Dado de Baja,233961,11-02-2020,13-08-2026
430367,Columna,Acero,En Espacios Verdes,CARAC 67,,MARADONA DR. ESTEBAN,5847,,,,5434475914,6351239.15,Alumbrado Zona 2,Dado de Baja,233927,11-02-2020,13-08-2026
430267,Columna,Acero,En Espacios Verdes,CARAC 67,,TAREGUEC,4333,,,,5434469345,6351201691,Alumbrado Zona 2,Dado de Baja,233926,11-02-2020,13-08-2026
430167,Columna,Acero,En Espacios Verdes,CARAC 67,,TAREGUEC,4371,,,,5434470533,6351149167,Alumbrado Zona 2,Dado de Baja,233925,11-02-2020,13-08-2026
650167,Columna,Acero,En Espacios Verdes,CARAC 67,,GOBERNADOR LUCIANO MOLINAS,3572,,,,5433616041,6352265485,Alumbrado Zona 2,Dado de Baja,233924,11-02-2020,13-08-2026
770268,Columna,Acero,En Espacios Verdes,CARAC 68,,COLOMBRES DR. GUILLERMO,2951,,,,5432244365,6353055865,Alumbrado Zona 2,Dado de Baja,233923,11-02-2020,13-08-2026
770168,Columna,Acero,En Espacios Verdes,CARAC 68,,BAUMAN LIA,7730,,,,5432288666,6353056171,Alumbrado Zona 2,Dado de Baja,233922,11-02-2020,13-08-2026
610268,Columna,Acero,En Espacios Verdes,CARAC 68,,ABORIGENES ARGENTINOS,6119,,,,5434133278,6351109165,Alumbrado Zona 2,Dado de Baja,233919,11-02-2020,13-08-2026
610168,Columna,Acero,En Espacios Verdes,CARAC 68,,NI`IMSHE,4375,,,,5434132323,6351129493,Alumbrado Zona 2,Dado de Baja,233918,11-02-2020,13-08-2026
560268,Columna,Acero,En Espacios Verdes,CARAC 68,,ESPINILLO,4354,,,,5434706236,6351194076,Alumbrado Zona 2,Dado de Baja,233917,11-02-2020,13-08-2026
560168,Columna,Acero,En Espacios Verdes,CARAC 68,,ESPINILLO,4312,,,,5434705314,6351235355,Alumbrado Zona 2,Dado de Baja,233916,11-02-2020,13-08-2026
190168,Columna,Acero,En Espacios Verdes,CARAC 68,,NICARAGUA,1945,,,,5432682219,6354375.72,Alumbrado Zona 2,Dado de Baja,233915,11-02-2020,13-08-2026
640868,Columna,Acero,En Espacios Verdes,CARAC 68,,VILA NICASIO A.,6410,,,,5433676.9,6355389.84,Alumbrado Zona 1,Dado de Baja,233672,11-02-2020,13-08-2026
640768,Columna,Acero,En Espacios Verdes,CARAC 68,,VILA NICASIO A.,6407,,,,5433682343,6355395.37,Alumbrado Zona 1,Dado de Baja,233671,11-02-2020,13-08-2026
820668,Columna,Acero,En Espacios Verdes,CARAC 68,,MORRISON,8221,,,,5430836254,6357184731,Alumbrado Zona 1,Dado de Baja,233670,11-02-2020,13-08-2026
90168,Columna,Acero,En Espacios Verdes,CARAC 68,,SORRENTO,1284,,,,5434853015,6359306.92,Alumbrado Zona 1,Dado de Baja,233669,11-02-2020,13-08-2026
120276,Columna,Acero,En Espacios Verdes,CARAC 76,,GOYENA,1264,,,,5434179546,6362606531,Alumbrado Zona 1,Dado de Baja,233668,11-02-2020,13-08-2026
120176,Columna,Acero,En Espacios Verdes,CARAC 76,,APOSTOLES,1261,,,,5434165387,6362605607,Alumbrado Zona 1,Dado de Baja,233667,11-02-2020,13-08-2026
110368,Columna,Acero,En Espacios Verdes,CARAC 68,,APOSTOLES,1139,,,,5434331935,6362650141,Alumbrado Zona 1,Dado de Baja,233666,11-02-2020,13-08-2026
110268,Columna,Acero,En Espacios Verdes,CARAC 68,,APOSTOLES,1157,,,,5434309859,6362645116,Alumbrado Zona 1,Dado de Baja,233665,11-02-2020,13-08-2026
110168,Columna,Acero,En Espacios Verdes,CARAC 68,,APOSTOLES,1173,,,,5434288.48,6362639487,Alumbrado Zona 1,Dado de Baja,233664,11-02-2020,13-08-2026
120575,Columna,Acero,En Espacios Verdes,CARAC 75,,ANDALGALA,1204,,,,5434148488,6362673.05,Alumbrado Zona 1,Dado de Baja,233663,11-02-2020,13-08-2026
120475,Columna,Acero,En Espacios Verdes,CARAC 75,,APOSTOLES,1250,,,,5434174248,6362644133,Alumbrado Zona 1,Dado de Baja,233662,11-02-2020,13-08-2026
120375,Columna,Acero,En Espacios Verdes,CARAC 75,,ARRIBEÑOS,1235,,,,5434186.56,6362681965,Alumbrado Zona 1,Dado de Baja,233661,11-02-2020,13-08-2026
120275,Columna,Acero,En Espacios Verdes,CARAC 75,,SPEGAZZINI CARLOS,4205,,,,5434214644,6362689154,Alumbrado Zona 1,Dado de Baja,233660,11-02-2020,13-08-2026
