Nº de serie,Tipo,Clasificación,Tipo de ubicación,Descripción,Tipo de ubicación,Lugar asociado,Ubicación: Calle,Ubicación: Altura,Ubicación: Letra,Ubicación: Bis,Ubicación: Intersección,Ubicación: Coordenada X,Ubicación: Coordenada Y,Responsable,Dirección,Secretaría,Estado,ID,Fecha alta,Fecha baja,Archivo imagen,
182400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1824,,,,5438815.59965393,6353842.4553844,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166437,09-10-2019,,,
208100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2081,,,,5438815.02714286,6353526.53,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166436,09-10-2019,,,
229800,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SANTA FE,2298,,,,5438812.86,6355446.13,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166432,09-10-2019,,,
161100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1611,,,,5438811.13183674,6354152.73693878,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166419,09-10-2019,,,
162100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1621,,,,5438808.67367347,6354140.58387755,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166416,09-10-2019,,,
230600,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SANTA FE,2306,,,,5438807.54875,6355447.2275,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166415,09-10-2019,,,
206100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,COCHABAMBA,2061,,,,5438806.20974359,6353901.25564103,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166411,09-10-2019,,,
212100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2121,,,,5438804.84530612,6353477.19938776,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166407,09-10-2019,,,
212200,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MONTEVIDEO,2122,,,,5438804.60666667,6354166.76222222,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166406,09-10-2019,,,
249000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,RIVADAVIA BERNARDINO,2490,,,,5438803.8175,6356638.12166667,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166404,09-10-2019,,,
164158,Lámpara,Led - 27,En Columna - En Calle,CARAC:58,En Columna - En Calle,,BALCARCE,1641,,,,5438803.75734694,6354116.2777551,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166403,09-10-2019,,,
164100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1641,,,,5438803.75734694,6354116.2777551,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166402,09-10-2019,,,
183400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1834,,,,5438801.84949662,6353835.74874094,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166393,09-10-2019,,,
209058,Lámpara,Led - 16,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PELLEGRINI CARLOS,2090,,,,5438800.10083333,6354043.615,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166391,09-10-2019,,,
209000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PELLEGRINI CARLOS,2090,,,,5438800.10083333,6354043.615,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166390,09-10-2019,,,
214100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2141,,,,5438799.51061224,6353451.26877551,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166389,09-10-2019,,,
028059,Lámpara,Sodio - 400,En Columna - En Calle,CARAC:59,En Columna - En Calle,,PUEYRREDON JUAN MARTIN DE,280,,Bis,,5438799.389375,6356669.129375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166388,09-10-2019,,,
028002,Lámpara,Sodio - 400,En Columna - En Calle,CARAC:02,En Columna - En Calle,,PUEYRREDON JUAN MARTIN DE,280,,Bis,,5438799.389375,6356669.129375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166387,09-10-2019,,,
190513,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,VEINTISIETE DE FEBRERO,1905,,,,5438798.99142857,6352833.6744898,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166386,09-10-2019,,,
190512,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,VEINTISIETE DE FEBRERO,1905,,,,5438798.99142857,6352833.6744898,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166385,09-10-2019,,,
166158,Lámpara,Led - 27,En Columna - En Calle,CARAC:58,En Columna - En Calle,,BALCARCE,1661,,,,5438798.84102041,6354091.97163265,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166384,09-10-2019,,,
166100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1661,,,,5438798.84102041,6354091.97163265,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166383,09-10-2019,,,
026059,Lámpara,Sodio - 400,En Columna - En Calle,CARAC:59,En Columna - En Calle,,PUEYRREDON JUAN MARTIN DE,260,,Bis,,5438797.79979167,6356661.73979167,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166380,09-10-2019,,,
026002,Lámpara,Sodio - 400,En Columna - En Calle,CARAC:02,En Columna - En Calle,,PUEYRREDON JUAN MARTIN DE,260,,Bis,,5438797.79979167,6356661.73979167,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166379,09-10-2019,,,
209158,Lámpara,Led - 16,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PELLEGRINI CARLOS,2091,,,,5438796.5744898,6354027.88938776,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166376,09-10-2019,,,
209100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PELLEGRINI CARLOS,2091,,,,5438796.5744898,6354027.88938776,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166375,09-10-2019,,,
024059,Lámpara,Sodio - 400,En Columna - En Calle,CARAC:59,En Columna - En Calle,,PUEYRREDON JUAN MARTIN DE,240,,Bis,,5438796.21020833,6356654.35020833,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166374,09-10-2019,,,
024002,Lámpara,Sodio - 400,En Columna - En Calle,CARAC:02,En Columna - En Calle,,PUEYRREDON JUAN MARTIN DE,240,,Bis,,5438796.21020833,6356654.35020833,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166373,09-10-2019,,,
216100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2161,,,,5438794.17591837,6353425.33816327,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166370,09-10-2019,,,
214200,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MONTEVIDEO,2142,,,,5438793.94896552,6354168.9637931,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166369,09-10-2019,,,
168100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1681,,,,5438793.92469388,6354067.6655102,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166368,09-10-2019,,,
169100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1691,,,,5438791.46653061,6354055.51244898,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166363,09-10-2019,,,
218100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2181,,,,5438788.84122449,6353399.40755102,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166354,09-10-2019,,,
184400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1844,,,,5438788.09933932,6353829.04209749,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166353,09-10-2019,,,
191513,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,VEINTISIETE DE FEBRERO,1915,,,,5438786.07,6352836.33571429,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166348,09-10-2019,,,
191512,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,VEINTISIETE DE FEBRERO,1915,,,,5438786.07,6352836.33571429,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166347,09-10-2019,,,
171000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1710,,,,5438784.08916667,6354020.05166667,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166344,09-10-2019,,,
208100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,COCHABAMBA,2081,,,,5438782.40461539,6353906.06846154,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166342,09-10-2019,,,
185000,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1850,,,,5438779.84924493,6353825.01811141,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166333,09-10-2019,,,
173000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1730,,,,5438778.83708333,6353995.13083333,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166330,09-10-2019,,,
222100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2221,,,,5438778.68489796,6353350.07816327,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166329,09-10-2019,,,
185400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1854,,,,5438774.34918201,6353822.33545403,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166322,09-10-2019,,,
175000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1750,,,,5438773.585,6353970.21,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166319,09-10-2019,,,
224100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2241,,,,5438773.32979592,6353324.08632653,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166318,09-10-2019,,,
193013,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,VEINTISIETE DE FEBRERO,1930,,,,5438770.64041667,6352856.88791667,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166315,09-10-2019,,,
193012,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,VEINTISIETE DE FEBRERO,1930,,,,5438770.64041667,6352856.88791667,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166314,09-10-2019,,,
177000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1770,,,,5438768.33291667,6353945.28916667,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166309,09-10-2019,,,
226100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2261,,,,5438767.97469388,6353298.0944898,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166307,09-10-2019,,,
233800,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SANTA FE,2338,,,,5438765.05875,6355456.0075,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166301,09-10-2019,,,
212158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PELLEGRINI CARLOS,2121,,,,5438763.75593682,6354034.51456797,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166297,09-10-2019,,,
212100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PELLEGRINI CARLOS,2121,,,,5438763.75593682,6354034.51456797,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166296,09-10-2019,,,
179000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BALCARCE,1790,,,,5438763.08083333,6353920.36833333,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166295,09-10-2019,,,
228100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2281,,,,5438762.61959184,6353272.10265306,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166292,09-10-2019,,,
210149,Lámpara,Led - 27,En Columna - En Calle,CARAC:49,En Columna - En Calle,,COCHABAMBA,2101,,,,5438760.98,6353910.4,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166289,09-10-2019,,,
186400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1864,,,,5438760.59902471,6353815.62881057,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166288,09-10-2019,,,
232000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2320,,,,5438752.8875,6353224.824375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166275,09-10-2019,,,
232100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2321,,,,5438752.45306122,6353222.71204082,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166274,09-10-2019,,,
216800,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MONTEVIDEO,2168,,,,5438748.82551724,6354178.11310345,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166267,09-10-2019,,,
187400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1874,,,,5438747.59689029,6353807.62711331,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166266,09-10-2019,,,
234000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2340,,,,5438747.42916667,6353198.28479167,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166265,09-10-2019,,,
234100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2341,,,,5438747.10612245,6353196.71408163,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166264,09-10-2019,,,
214058,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PELLEGRINI CARLOS,2140,,,,5438746.81158982,6354055.18406602,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166263,09-10-2019,,,
214000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PELLEGRINI CARLOS,2140,,,,5438746.81158982,6354055.18406602,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166262,09-10-2019,,,
219813,Lámpara,Sodio - 250,En Columna - En Calle,CARAC:13,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,2198,,,,5438745.29,6353400.35,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166259,09-10-2019,,,
219812,Lámpara,Sodio - 250,En Columna - En Calle,CARAC:12,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,2198,,,,5438745.29,6353400.35,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166258,09-10-2019,,,
219640,Lámpara,Sodio - 250,En Columna - En Rotonda,CARAC:40,En Columna - En Rotonda,,SOLANO LOPEZ GRAL. FRANCISCO,2196,,,,5438744.58366356,6353403.10807562,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166257,09-10-2019,,,
219640,Lámpara,Sodio - 250,En Columna - En Rotonda,CARAC:40,En Columna - En Rotonda,,SOLANO LOPEZ GRAL. FRANCISCO,2196,,,,5438744.58366356,6353403.10807562,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166256,09-10-2019,,,
219640,Lámpara,Sodio - 250,En Columna - En Rotonda,CARAC:40,En Columna - En Rotonda,,SOLANO LOPEZ GRAL. FRANCISCO,2196,,,,5438744.58366356,6353403.10807562,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166255,09-10-2019,,,
195013,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,VEINTISIETE DE FEBRERO,1950,,,,5438744.255,6352862.315,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166254,09-10-2019,,,
195012,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,VEINTISIETE DE FEBRERO,1950,,,,5438744.255,6352862.315,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166253,09-10-2019,,,
219400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,2194,,,,5438743.87732712,6353405.86615124,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166249,09-10-2019,,,
236000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2360,,,,5438741.97083333,6353171.74520833,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166248,09-10-2019,,,
236100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2361,,,,5438741.75918367,6353170.71612245,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166246,09-10-2019,,,
214158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PELLEGRINI CARLOS,2141,,,,5438741.32187364,6354039.00913594,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166243,09-10-2019,,,
214100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PELLEGRINI CARLOS,2141,,,,5438741.32187364,6354039.00913594,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166242,09-10-2019,,,
218400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,2184,,,,5438740.27117171,6353419.63048711,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166241,09-10-2019,,,
188000,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1880,,,,5438739.98889082,6353802.49146676,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166240,09-10-2019,,,
238000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2380,,,,5438736.5125,6353145.205625,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166231,09-10-2019,,,
238100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2381,,,,5438736.4122449,6353144.71816327,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166230,09-10-2019,,,
212100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,COCHABAMBA,2121,,,,5438735.91151483,6353915.4326989,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166226,09-10-2019,,,
188400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1884,,,,5438734.91689118,6353799.0677024,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166225,09-10-2019,,,
217400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,2174,,,,5438734.43949785,6353432.61659074,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166224,09-10-2019,,,
216400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,2164,,,,5438728.40229287,6353445.49404504,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166213,09-10-2019,,,
242100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2421,,,,5438726.2755102,6353095.42,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166210,09-10-2019,,,
254000,Lámpara,Mercurio - 400,En Columna - En Calle,CARAC:00,En Columna - En Calle,,RIVADAVIA BERNARDINO,2540,,,,5438724.69086957,6356655.12173913,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166205,09-10-2019,,,
216058,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PELLEGRINI CARLOS,2160,,,,5438724.34400552,6354060.12831129,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166204,09-10-2019,,,
216000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PELLEGRINI CARLOS,2160,,,,5438724.34400552,6354060.12831129,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166203,09-10-2019,,,
189400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1894,,,,5438723.30763184,6353789.12587709,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166200,09-10-2019,,,
215400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,2154,,,,5438720.95565103,6353457.62643279,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166196,09-10-2019,,,
244100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2441,,,,5438720.95102041,6353069.52,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166195,09-10-2019,,,
216158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,PELLEGRINI CARLOS,2161,,,,5438718.84862733,6354043.26979396,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166190,09-10-2019,,,
216100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,PELLEGRINI CARLOS,2161,,,,5438718.84862733,6354043.26979396,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166189,09-10-2019,,,
215000,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,2150,,,,5438717.97699429,6353462.47938789,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166186,09-10-2019,,,
237400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SANTA FE,2374,,,,5438717.2575,6355465.885,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166181,09-10-2019,,,
246100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2461,,,,5438715.62653061,6353043.62,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166176,09-10-2019,,,
214400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,2144,,,,5438713.74995753,6353469.90118584,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166173,09-10-2019,,,
190400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,1904,,,,5438711.8493413,6353778.98913844,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166171,09-10-2019,,,
214100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,COCHABAMBA,2141,,,,5438710.84302965,6353920.46539779,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166167,09-10-2019,,,
248100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2481,,,,5438710.30204082,6353017.72,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166165,09-10-2019,,,
197513,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,VEINTISIETE DE FEBRERO,1975,,,,5438708.54142857,6352852.30306122,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166160,09-10-2019,,,
197512,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,VEINTISIETE DE FEBRERO,1975,,,,5438708.54142857,6352852.30306122,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166159,09-10-2019,,,
219200,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MONTEVIDEO,2192,,,,5438707.17310345,6354186.55862069,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166157,09-10-2019,,,
213400,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SOLANO LOPEZ GRAL. FRANCISCO,2134,,,,5438706.7156944,6353482.27722921,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166156,09-10-2019,,,
251100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,MORENO MARIANO,2511,,,,5438703.00183673,6352982.26,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,166148,09-10-2019,,,
