Nº de serie,Tipo,Clasificación,Tipo de ubicación,Descripción,Tipo de ubicación,Lugar asociado,Ubicación: Calle,Ubicación: Altura,Ubicación: Letra,Ubicación: Bis,Ubicación: Intersección,Ubicación: Coordenada X,Ubicación: Coordenada Y,Responsable,Dirección,Secretaría,Estado,ID,Fecha alta,Fecha baja,Archivo imagen,
103000,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SALAMANCA,1030,,,,5439430.97958333,6349648.46791667,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167714,09-10-2019,,,
667158,Lámpara,Sodio - 250,En Columna - En Calle,CARAC:58,En Columna - En Calle,,CARNOT NICOLAS SADI,6671,,,,5439430.83333333,6347386.80916667,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167713,09-10-2019,,,
518558,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5185,,,,5439429.60714286,6349292.6,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167710,09-10-2019,,,
518500,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5185,,,,5439429.60714286,6349292.6,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167709,09-10-2019,,,
522158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5221,,,,5439423.59510204,6349258.42306123,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167704,09-10-2019,,,
522100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5221,,,,5439423.59510204,6349258.42306123,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167703,09-10-2019,,,
511458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5114,,,,5439422.98625,6349346.45625,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167700,09-10-2019,,,
511400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5114,,,,5439422.98625,6349346.45625,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167699,09-10-2019,,,
524158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5241,,,,5439419.45020408,6349234.87612245,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167697,09-10-2019,,,
524100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5241,,,,5439419.45020408,6349234.87612245,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167696,09-10-2019,,,
106013,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1060,,,,5439418.96833333,6350069.20541667,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167695,09-10-2019,,,
106012,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1060,,,,5439418.96833333,6350069.20541667,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167694,09-10-2019,,,
515458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5154,,,,5439417.54041667,6349315.41041667,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167690,09-10-2019,,,
515400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5154,,,,5439417.54041667,6349315.41041667,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167689,09-10-2019,,,
089000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BATLLE Y ORDOÑEZ JOSE,890,,,,5439416.915,6348041.64833333,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167688,09-10-2019,,,
106200,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1062,,,,5439416.37,6350069.0925,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167687,09-10-2019,,,
526158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5261,,,,5439415.30530612,6349211.32918367,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167682,09-10-2019,,,
526100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5261,,,,5439415.30530612,6349211.32918367,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167681,09-10-2019,,,
123000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SEGUI JUAN FRANCISCO,1230,,,,5439414.50833333,6351399.83208333,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167680,09-10-2019,,,
518458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5184,,,,5439413.45604167,6349292.12604167,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167677,09-10-2019,,,
518400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5184,,,,5439413.45604167,6349292.12604167,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167676,09-10-2019,,,
648100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,ROMERO DE PINEDA,6481,,,,5439412.99040816,6347650.98510204,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167675,09-10-2019,,,
088000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,NUESTRA SRA DEL ROSARIO,880,,,,5439412.765,6349049.288125,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167672,09-10-2019,,,
106600,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1066,,,,5439411.17333333,6350068.86666667,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167670,09-10-2019,,,
528158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5281,,,,5439411.16040816,6349187.7822449,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167668,09-10-2019,,,
528100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5281,,,,5439411.16040816,6349187.7822449,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167667,09-10-2019,,,
123100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SEGUI JUAN FRANCISCO,1231,,,,5439407.73877551,6351377.34918367,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167662,09-10-2019,,,
522458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5224,,,,5439406.895625,6349254.81875,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167660,09-10-2019,,,
522400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5224,,,,5439406.895625,6349254.81875,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167659,09-10-2019,,,
646100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,ROMERO DE PINEDA,6461,,,,5439405.73530612,6347664.64632653,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167658,09-10-2019,,,
532158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5321,,,,5439403.18306122,6349142.43081633,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167655,09-10-2019,,,
532100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5321,,,,5439403.18306122,6349142.43081633,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167654,09-10-2019,,,
524458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5244,,,,5439402.664375,6349230.78125,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167651,09-10-2019,,,
524400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5244,,,,5439402.664375,6349230.78125,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167650,09-10-2019,,,
107413,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1074,,,,5439400.78,6350068.415,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167649,09-10-2019,,,
107412,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1074,,,,5439400.78,6350068.415,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167648,09-10-2019,,,
534158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5341,,,,5439398.93612245,6349118.27163265,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167645,09-10-2019,,,
534100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5341,,,,5439398.93612245,6349118.27163265,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167644,09-10-2019,,,
105000,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SALAMANCA,1050,,,,5439398.515,6349647.095,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167643,09-10-2019,,,
644100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,ROMERO DE PINEDA,6441,,,,5439398.48020408,6347678.30755102,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167642,09-10-2019,,,
526458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5264,,,,5439398.433125,6349206.74375,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167640,09-10-2019,,,
526400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5264,,,,5439398.433125,6349206.74375,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167639,09-10-2019,,,
107600,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1076,,,,5439398.18166667,6350068.30208333,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167638,09-10-2019,,,
536158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5361,,,,5439394.68918367,6349094.11244898,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167635,09-10-2019,,,
536100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5361,,,,5439394.68918367,6349094.11244898,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167634,09-10-2019,,,
528458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5284,,,,5439394.201875,6349182.70625,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167631,09-10-2019,,,
528400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5284,,,,5439394.201875,6349182.70625,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167630,09-10-2019,,,
108013,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1080,,,,5439392.985,6350068.07625,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167628,09-10-2019,,,
108012,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1080,,,,5439392.985,6350068.07625,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167627,09-10-2019,,,
642100,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,ROMERO DE PINEDA,6421,,,,5439391.22510204,6347691.96877551,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167625,09-10-2019,,,
538158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5381,,,,5439390.4422449,6349069.95326531,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167621,09-10-2019,,,
538100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5381,,,,5439390.4422449,6349069.95326531,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167620,09-10-2019,,,
108200,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1082,,,,5439390.38666667,6350067.96333333,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167619,09-10-2019,,,
091000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BATLLE Y ORDOÑEZ JOSE,910,,,,5439389.60826087,6348040.56478261,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167618,09-10-2019,,,
125000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SEGUI JUAN FRANCISCO,1250,,,,5439386.7,6351405.555,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167613,09-10-2019,,,
532458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5324,,,,5439386.47104167,6349138.75125,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167611,09-10-2019,,,
532400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5324,,,,5439386.47104167,6349138.75125,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167610,09-10-2019,,,
108600,Lámpara,Led - 14,En Columna - En Calle,CARAC:00,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1086,,,,5439385.19,6350067.7375,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167609,09-10-2019,,,
542158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5421,,,,5439382.35061224,6349023.94265306,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167601,09-10-2019,,,
542100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5421,,,,5439382.35061224,6349023.94265306,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167600,09-10-2019,,,
534458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5344,,,,5439382.135625,6349114.08875,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167597,09-10-2019,,,
534400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5344,,,,5439382.135625,6349114.08875,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167596,09-10-2019,,,
639560,Lámpara,Led - 27,En Columna - En Calle,CARAC:60,En Columna - En Calle,,ROMERO DE PINEDA,6395,A,,,5439381.26469388,6347710.19204082,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167595,09-10-2019,,,
125100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SEGUI JUAN FRANCISCO,1251,,,,5439380.49795918,6351382.95530612,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167594,09-10-2019,,,
639103,Lámpara,Led - 27,En Columna - En Calle,CARAC:03,En Columna - En Calle,,ROMERO DE PINEDA,6391,A,,,5439378.55938775,6347714.75408163,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167593,09-10-2019,,,
544158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5441,,,,5439378.08122449,6348999.67530612,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167591,09-10-2019,,,
544100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5441,,,,5439378.08122449,6348999.67530612,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167590,09-10-2019,,,
536458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5364,,,,5439377.80020833,6349089.42625,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167588,09-10-2019,,,
536400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5364,,,,5439377.80020833,6349089.42625,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167587,09-10-2019,,,
546158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5461,,,,5439373.81183673,6348975.40795918,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167583,09-10-2019,,,
546100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5461,,,,5439373.81183673,6348975.40795918,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167582,09-10-2019,,,
538458,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5384,,,,5439373.46479167,6349064.76375,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167579,09-10-2019,,,
538400,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5384,,,,5439373.46479167,6349064.76375,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167578,09-10-2019,,,
092000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,BATLLE Y ORDOÑEZ JOSE,920,,,,5439372.60608696,6348039.90826087,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167577,09-10-2019,,,
109613,Lámpara,Led - 33,En Columna - En Calle,CARAC:13,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1096,,,,5439372.19833333,6350067.17291667,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167576,09-10-2019,,,
109612,Lámpara,Led - 33,En Columna - En Calle,CARAC:12,En Columna - En Calle,,URIBURU PTE. JOSE EVARISTO,1096,,,,5439372.19833333,6350067.17291667,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167575,09-10-2019,,,
548158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5481,,,,5439369.54244898,6348951.14061225,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167571,09-10-2019,,,
548100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5481,,,,5439369.54244898,6348951.14061225,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167570,09-10-2019,,,
637560,Lámpara,Led - 27,En Columna - En Calle,CARAC:60,En Columna - En Calle,,ROMERO DE PINEDA,6375,A,,,5439367.73816327,6347733.0022449,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167568,09-10-2019,,,
542058,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5420,,,,5439366.5075,6349025.204375,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167566,09-10-2019,,,
542000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5420,,,,5439366.5075,6349025.204375,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167565,09-10-2019,,,
107000,Lámpara,Sodio - 150,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SALAMANCA,1070,,,,5439366.05041667,6349645.72208333,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167564,09-10-2019,,,
637103,Lámpara,Led - 27,En Columna - En Calle,CARAC:03,En Columna - En Calle,,ROMERO DE PINEDA,6371,A,,,5439365.03285714,6347737.56428571,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167563,09-10-2019,,,
544058,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5440,,,,5439362.14916667,6349000.43145833,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167557,09-10-2019,,,
544000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5440,,,,5439362.14916667,6349000.43145833,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167556,09-10-2019,,,
552158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5521,,,,5439361.56530612,6348905.77959184,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167553,09-10-2019,,,
552100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5521,,,,5439361.56530612,6348905.77959184,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167552,09-10-2019,,,
127000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SEGUI JUAN FRANCISCO,1270,,,,5439358.89166667,6351411.27791667,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167549,09-10-2019,,,
546058,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5460,,,,5439357.79083333,6348975.65854167,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167545,09-10-2019,,,
546000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5460,,,,5439357.79083333,6348975.65854167,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167544,09-10-2019,,,
554158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5541,,,,5439357.43061225,6348882.25918367,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167542,09-10-2019,,,
554100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5541,,,,5439357.43061225,6348882.25918367,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167541,09-10-2019,,,
111000,Lámpara,Led - 27,En Columna - En Calle,CARAC:00,En Columna - En Calle,,NUESTRA SRA DEL ROSARIO,1110,,,,5439355.31,6349046.86142857,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167539,09-10-2019,,,
548058,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5480,,,,5439353.4325,6348950.885625,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167536,09-10-2019,,,
548000,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5480,,,,5439353.4325,6348950.885625,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167535,09-10-2019,,,
556158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5561,,,,5439353.29591837,6348858.73877551,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167532,09-10-2019,,,
556100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5561,,,,5439353.29591837,6348858.73877551,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167531,09-10-2019,,,
127100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SEGUI JUAN FRANCISCO,1271,,,,5439353.25714286,6351388.56142857,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167530,09-10-2019,,,
635103,Lámpara,Led - 27,En Columna - En Calle,CARAC:03,En Columna - En Calle,,ROMERO DE PINEDA,6351,A,,,5439351.50632653,6347760.3744898,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167529,09-10-2019,,,
558158,Lámpara,Led - 14,En Columna - En Calle,CARAC:58,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5581,,,,5439349.16122449,6348835.21836735,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167527,09-10-2019,,,
558100,Lámpara,Led - 33,En Columna - En Calle,CARAC:00,En Columna - En Calle,,SAN MARTIN GRAL. JOSE,5581,,,,5439349.16122449,6348835.21836735,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167526,09-10-2019,,,
634560,Lámpara,Led - 27,En Columna - En Calle,CARAC:60,En Columna - En Calle,,ROMERO DE PINEDA,6345,A,,,5439347.44836735,6347767.21755102,Alumbrado Zona 3,Alumbrado Público,Ambiente y Espacio Público,En Servicio,167525,09-10-2019,,,
